cluster_id,analysis_order,reference,treatment,correctness,execution_class
6751cda88b3fcb29eecc1932a828854a,96,MASK_SENTINEL,T0_OFF,false,primary
6751cda88b3fcb29eecc1932a828854a,96,MASK_SENTINEL,T1_SILENT_CHECK,false,primary
6751cda88b3fcb29eecc1932a828854a,96,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,false,primary
6751cda88b3fcb29eecc1932a828854a,96,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,false,primary
23af430540f8c52226bfafa926714303,39,BASE,T0_OFF,true,primary
23af430540f8c52226bfafa926714303,39,BASE,T1_SILENT_CHECK,true,primary
23af430540f8c52226bfafa926714303,39,MASK_SENTINEL,T0_OFF,true,primary
23af430540f8c52226bfafa926714303,39,MASK_SENTINEL,T1_SILENT_CHECK,true,primary
23af430540f8c52226bfafa926714303,39,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,true,primary
23af430540f8c52226bfafa926714303,39,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,true,primary
96f7ed1ca8d5267e9e83933a2ac9d5bd,241,BASE,T0_OFF,false,primary
96f7ed1ca8d5267e9e83933a2ac9d5bd,241,BASE,T1_SILENT_CHECK,false,primary
96f7ed1ca8d5267e9e83933a2ac9d5bd,241,MASK_SENTINEL,T0_OFF,true,primary
96f7ed1ca8d5267e9e83933a2ac9d5bd,241,MASK_SENTINEL,T1_SILENT_CHECK,false,primary
96f7ed1ca8d5267e9e83933a2ac9d5bd,241,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,true,primary
96f7ed1ca8d5267e9e83933a2ac9d5bd,241,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,false,primary
afd21f1217c0029db685aa67a8ddab9d,193,BASE,T0_OFF,true,primary
afd21f1217c0029db685aa67a8ddab9d,193,BASE,T1_SILENT_CHECK,true,primary
afd21f1217c0029db685aa67a8ddab9d,193,MASK_SENTINEL,T0_OFF,true,primary
afd21f1217c0029db685aa67a8ddab9d,193,MASK_SENTINEL,T1_SILENT_CHECK,true,primary
afd21f1217c0029db685aa67a8ddab9d,193,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,true,primary
afd21f1217c0029db685aa67a8ddab9d,193,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,true,primary
7c8f04205a4200fa91b8a298e28bed4f,144,BASE,T0_OFF,false,primary
7c8f04205a4200fa91b8a298e28bed4f,144,BASE,T1_SILENT_CHECK,false,primary
7c8f04205a4200fa91b8a298e28bed4f,144,MASK_SENTINEL,T0_OFF,false,primary
7c8f04205a4200fa91b8a298e28bed4f,144,MASK_SENTINEL,T1_SILENT_CHECK,false,primary
7c8f04205a4200fa91b8a298e28bed4f,144,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,false,primary
7c8f04205a4200fa91b8a298e28bed4f,144,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,false,primary
e88445de29031ca933d8c0c702b37635,246,BASE,T0_OFF,true,primary
e88445de29031ca933d8c0c702b37635,246,BASE,T1_SILENT_CHECK,true,primary
e88445de29031ca933d8c0c702b37635,246,MASK_SENTINEL,T0_OFF,true,primary
e88445de29031ca933d8c0c702b37635,246,MASK_SENTINEL,T1_SILENT_CHECK,true,primary
e88445de29031ca933d8c0c702b37635,246,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,true,primary
e88445de29031ca933d8c0c702b37635,246,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,true,primary
48cd03f081ceb07e8336fa2d41068a1e,150,BASE,T0_OFF,true,primary
48cd03f081ceb07e8336fa2d41068a1e,150,BASE,T1_SILENT_CHECK,false,primary
48cd03f081ceb07e8336fa2d41068a1e,150,MASK_SENTINEL,T0_OFF,true,primary
48cd03f081ceb07e8336fa2d41068a1e,150,MASK_SENTINEL,T1_SILENT_CHECK,true,primary
48cd03f081ceb07e8336fa2d41068a1e,150,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,true,primary
48cd03f081ceb07e8336fa2d41068a1e,150,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,true,primary
3d8043bd68b7b658cfdb745f93fc8e49,64,BASE,T0_OFF,false,primary
3d8043bd68b7b658cfdb745f93fc8e49,64,BASE,T1_SILENT_CHECK,false,primary
3d8043bd68b7b658cfdb745f93fc8e49,64,MASK_SENTINEL,T0_OFF,false,primary
3d8043bd68b7b658cfdb745f93fc8e49,64,MASK_SENTINEL,T1_SILENT_CHECK,false,primary
3d8043bd68b7b658cfdb745f93fc8e49,64,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,false,primary
3d8043bd68b7b658cfdb745f93fc8e49,64,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,false,primary
f94f6076e8ab08eea830b3a6bb5275d2,294,BASE,T0_OFF,false,primary
f94f6076e8ab08eea830b3a6bb5275d2,294,BASE,T1_SILENT_CHECK,false,primary
f94f6076e8ab08eea830b3a6bb5275d2,294,MASK_SENTINEL,T0_OFF,false,primary
f94f6076e8ab08eea830b3a6bb5275d2,294,MASK_SENTINEL,T1_SILENT_CHECK,false,primary
f94f6076e8ab08eea830b3a6bb5275d2,294,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,false,primary
f94f6076e8ab08eea830b3a6bb5275d2,294,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,false,primary
3211c1087da8dc08906589be6171e44d,53,BASE,T0_OFF,false,primary
3211c1087da8dc08906589be6171e44d,53,BASE,T1_SILENT_CHECK,false,primary
3211c1087da8dc08906589be6171e44d,53,MASK_SENTINEL,T0_OFF,false,primary
3211c1087da8dc08906589be6171e44d,53,MASK_SENTINEL,T1_SILENT_CHECK,false,primary
3211c1087da8dc08906589be6171e44d,53,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,false,primary
3211c1087da8dc08906589be6171e44d,53,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,false,primary
6a6f4383ed5acd1c356bea1617a70df0,213,BASE,T0_OFF,false,primary
6a6f4383ed5acd1c356bea1617a70df0,213,BASE,T1_SILENT_CHECK,false,primary
6a6f4383ed5acd1c356bea1617a70df0,213,MASK_SENTINEL,T0_OFF,true,primary
6a6f4383ed5acd1c356bea1617a70df0,213,MASK_SENTINEL,T1_SILENT_CHECK,false,primary
6a6f4383ed5acd1c356bea1617a70df0,213,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,true,primary
6a6f4383ed5acd1c356bea1617a70df0,213,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,false,primary
6a6f4383ed5acd1c356bea1617a70df0,213,BASE,T0_OFF,false,integrity_duplicate
6a6f4383ed5acd1c356bea1617a70df0,213,BASE,T1_SILENT_CHECK,false,integrity_duplicate
6a6f4383ed5acd1c356bea1617a70df0,213,MASK_SENTINEL,T0_OFF,true,integrity_duplicate
6a6f4383ed5acd1c356bea1617a70df0,213,MASK_SENTINEL,T1_SILENT_CHECK,false,integrity_duplicate
6a6f4383ed5acd1c356bea1617a70df0,213,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,true,integrity_duplicate
6a6f4383ed5acd1c356bea1617a70df0,213,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,false,integrity_duplicate
03f9e82fd45e2371cfbe99934332476d,186,BASE,T0_OFF,false,primary
03f9e82fd45e2371cfbe99934332476d,186,BASE,T1_SILENT_CHECK,false,primary
03f9e82fd45e2371cfbe99934332476d,186,MASK_SENTINEL,T0_OFF,false,primary
03f9e82fd45e2371cfbe99934332476d,186,MASK_SENTINEL,T1_SILENT_CHECK,false,primary
03f9e82fd45e2371cfbe99934332476d,186,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,false,primary
03f9e82fd45e2371cfbe99934332476d,186,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,true,primary
a95f4478be665b5225c9a694452b0c44,162,BASE,T0_OFF,true,primary
a95f4478be665b5225c9a694452b0c44,162,BASE,T1_SILENT_CHECK,false,primary
a95f4478be665b5225c9a694452b0c44,162,MASK_SENTINEL,T0_OFF,true,primary
a95f4478be665b5225c9a694452b0c44,162,MASK_SENTINEL,T1_SILENT_CHECK,false,primary
a95f4478be665b5225c9a694452b0c44,162,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,true,primary
a95f4478be665b5225c9a694452b0c44,162,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,false,primary
f0d598aa36aa81444b7ac632bad9b601,278,BASE,T0_OFF,true,primary
f0d598aa36aa81444b7ac632bad9b601,278,BASE,T1_SILENT_CHECK,false,primary
f0d598aa36aa81444b7ac632bad9b601,278,MASK_SENTINEL,T0_OFF,true,primary
f0d598aa36aa81444b7ac632bad9b601,278,MASK_SENTINEL,T1_SILENT_CHECK,false,primary
f0d598aa36aa81444b7ac632bad9b601,278,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,true,primary
f0d598aa36aa81444b7ac632bad9b601,278,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,false,primary
dfbaf6f9939a69c90db4e6bde7793230,273,BASE,T0_OFF,false,primary
dfbaf6f9939a69c90db4e6bde7793230,273,BASE,T1_SILENT_CHECK,false,primary
dfbaf6f9939a69c90db4e6bde7793230,273,MASK_SENTINEL,T0_OFF,false,primary
dfbaf6f9939a69c90db4e6bde7793230,273,MASK_SENTINEL,T1_SILENT_CHECK,false,primary
dfbaf6f9939a69c90db4e6bde7793230,273,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,false,primary
dfbaf6f9939a69c90db4e6bde7793230,273,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,false,primary
372885937e26038a7a5d5341529a417c,56,BASE,T0_OFF,false,primary
372885937e26038a7a5d5341529a417c,56,BASE,T1_SILENT_CHECK,false,primary
372885937e26038a7a5d5341529a417c,56,MASK_SENTINEL,T0_OFF,false,primary
372885937e26038a7a5d5341529a417c,56,MASK_SENTINEL,T1_SILENT_CHECK,false,primary
372885937e26038a7a5d5341529a417c,56,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,false,primary
372885937e26038a7a5d5341529a417c,56,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,false,primary
f3b9e58578e6e9c4dd92aee714cee89a,287,BASE,T0_OFF,false,primary
f3b9e58578e6e9c4dd92aee714cee89a,287,BASE,T1_SILENT_CHECK,false,primary
f3b9e58578e6e9c4dd92aee714cee89a,287,MASK_SENTINEL,T0_OFF,false,primary
f3b9e58578e6e9c4dd92aee714cee89a,287,MASK_SENTINEL,T1_SILENT_CHECK,false,primary
f3b9e58578e6e9c4dd92aee714cee89a,287,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,false,primary
f3b9e58578e6e9c4dd92aee714cee89a,287,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,false,primary
6d2cda9f13a3575ab938a1f98da3bbf9,99,BASE,T0_OFF,false,primary
6d2cda9f13a3575ab938a1f98da3bbf9,99,BASE,T1_SILENT_CHECK,false,primary
6d2cda9f13a3575ab938a1f98da3bbf9,99,MASK_SENTINEL,T0_OFF,false,primary
6d2cda9f13a3575ab938a1f98da3bbf9,99,MASK_SENTINEL,T1_SILENT_CHECK,false,primary
6d2cda9f13a3575ab938a1f98da3bbf9,99,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,false,primary
6d2cda9f13a3575ab938a1f98da3bbf9,99,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,false,primary
6d2cda9f13a3575ab938a1f98da3bbf9,99,BASE,T0_OFF,false,integrity_duplicate
6d2cda9f13a3575ab938a1f98da3bbf9,99,BASE,T1_SILENT_CHECK,false,integrity_duplicate
6d2cda9f13a3575ab938a1f98da3bbf9,99,MASK_SENTINEL,T0_OFF,false,integrity_duplicate
6d2cda9f13a3575ab938a1f98da3bbf9,99,MASK_SENTINEL,T1_SILENT_CHECK,false,integrity_duplicate
6d2cda9f13a3575ab938a1f98da3bbf9,99,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,false,integrity_duplicate
6d2cda9f13a3575ab938a1f98da3bbf9,99,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,false,integrity_duplicate
7213d3cd1dd2158feeca3d8c4432ddb0,130,BASE,T0_OFF,true,primary
7213d3cd1dd2158feeca3d8c4432ddb0,130,BASE,T1_SILENT_CHECK,true,primary
7213d3cd1dd2158feeca3d8c4432ddb0,130,MASK_SENTINEL,T0_OFF,true,primary
7213d3cd1dd2158feeca3d8c4432ddb0,130,MASK_SENTINEL,T1_SILENT_CHECK,true,primary
7213d3cd1dd2158feeca3d8c4432ddb0,130,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,true,primary
7213d3cd1dd2158feeca3d8c4432ddb0,130,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,true,primary
a1bff8e0c6885c8ad3e830662fc31c95,166,BASE,T0_OFF,false,primary
a1bff8e0c6885c8ad3e830662fc31c95,166,BASE,T1_SILENT_CHECK,false,primary
a1bff8e0c6885c8ad3e830662fc31c95,166,MASK_SENTINEL,T0_OFF,false,primary
a1bff8e0c6885c8ad3e830662fc31c95,166,MASK_SENTINEL,T1_SILENT_CHECK,false,primary
a1bff8e0c6885c8ad3e830662fc31c95,166,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,false,primary
a1bff8e0c6885c8ad3e830662fc31c95,166,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,false,primary
bac778b98ac4d25c4efdc8be6fc7f283,220,BASE,T0_OFF,false,primary
bac778b98ac4d25c4efdc8be6fc7f283,220,BASE,T1_SILENT_CHECK,false,primary
bac778b98ac4d25c4efdc8be6fc7f283,220,MASK_SENTINEL,T0_OFF,false,primary
bac778b98ac4d25c4efdc8be6fc7f283,220,MASK_SENTINEL,T1_SILENT_CHECK,false,primary
bac778b98ac4d25c4efdc8be6fc7f283,220,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,false,primary
bac778b98ac4d25c4efdc8be6fc7f283,220,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,false,primary
af51d1de722c45833fa3181fbf720bc3,188,BASE,T0_OFF,false,primary
af51d1de722c45833fa3181fbf720bc3,188,BASE,T1_SILENT_CHECK,false,primary
af51d1de722c45833fa3181fbf720bc3,188,MASK_SENTINEL,T0_OFF,false,primary
af51d1de722c45833fa3181fbf720bc3,188,MASK_SENTINEL,T1_SILENT_CHECK,false,primary
af51d1de722c45833fa3181fbf720bc3,188,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,false,primary
af51d1de722c45833fa3181fbf720bc3,188,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,false,primary
bea255dadd8a8b16a59cf0a2e359c7e1,226,BASE,T0_OFF,false,primary
bea255dadd8a8b16a59cf0a2e359c7e1,226,BASE,T1_SILENT_CHECK,false,primary
bea255dadd8a8b16a59cf0a2e359c7e1,226,MASK_SENTINEL,T0_OFF,false,primary
bea255dadd8a8b16a59cf0a2e359c7e1,226,MASK_SENTINEL,T1_SILENT_CHECK,false,primary
bea255dadd8a8b16a59cf0a2e359c7e1,226,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,false,primary
bea255dadd8a8b16a59cf0a2e359c7e1,226,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,false,primary
bcd62bf06ead520da71529f72aec5a45,221,BASE,T0_OFF,false,primary
bcd62bf06ead520da71529f72aec5a45,221,BASE,T1_SILENT_CHECK,false,primary
bcd62bf06ead520da71529f72aec5a45,221,MASK_SENTINEL,T0_OFF,false,primary
bcd62bf06ead520da71529f72aec5a45,221,MASK_SENTINEL,T1_SILENT_CHECK,false,primary
bcd62bf06ead520da71529f72aec5a45,221,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,false,primary
bcd62bf06ead520da71529f72aec5a45,221,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,false,primary
bcd62bf06ead520da71529f72aec5a45,221,BASE,T0_OFF,false,integrity_duplicate
bcd62bf06ead520da71529f72aec5a45,221,BASE,T1_SILENT_CHECK,false,integrity_duplicate
bcd62bf06ead520da71529f72aec5a45,221,MASK_SENTINEL,T0_OFF,false,integrity_duplicate
bcd62bf06ead520da71529f72aec5a45,221,MASK_SENTINEL,T1_SILENT_CHECK,false,integrity_duplicate
bcd62bf06ead520da71529f72aec5a45,221,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,false,integrity_duplicate
bcd62bf06ead520da71529f72aec5a45,221,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,false,integrity_duplicate
9e8abbb862aded560ca1c86f87c94675,189,BASE,T0_OFF,true,primary
9e8abbb862aded560ca1c86f87c94675,189,BASE,T1_SILENT_CHECK,true,primary
9e8abbb862aded560ca1c86f87c94675,189,MASK_SENTINEL,T0_OFF,false,primary
9e8abbb862aded560ca1c86f87c94675,189,MASK_SENTINEL,T1_SILENT_CHECK,true,primary
9e8abbb862aded560ca1c86f87c94675,189,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,false,primary
9e8abbb862aded560ca1c86f87c94675,189,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,false,primary
0c008414b99ebcc4804f71de98f50def,8,BASE,T0_OFF,false,primary
0c008414b99ebcc4804f71de98f50def,8,BASE,T1_SILENT_CHECK,false,primary
0c008414b99ebcc4804f71de98f50def,8,MASK_SENTINEL,T0_OFF,false,primary
0c008414b99ebcc4804f71de98f50def,8,MASK_SENTINEL,T1_SILENT_CHECK,false,primary
0c008414b99ebcc4804f71de98f50def,8,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,false,primary
0c008414b99ebcc4804f71de98f50def,8,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,false,primary
3aaf646ee6be99c34c7e1b02ac22f0e4,60,BASE,T0_OFF,false,primary
3aaf646ee6be99c34c7e1b02ac22f0e4,60,BASE,T1_SILENT_CHECK,false,primary
3aaf646ee6be99c34c7e1b02ac22f0e4,60,MASK_SENTINEL,T0_OFF,false,primary
3aaf646ee6be99c34c7e1b02ac22f0e4,60,MASK_SENTINEL,T1_SILENT_CHECK,false,primary
3aaf646ee6be99c34c7e1b02ac22f0e4,60,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,false,primary
3aaf646ee6be99c34c7e1b02ac22f0e4,60,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,false,primary
af83c6fe0feab4f67dd02b933ae399dc,270,BASE,T0_OFF,true,primary
af83c6fe0feab4f67dd02b933ae399dc,270,BASE,T1_SILENT_CHECK,true,primary
af83c6fe0feab4f67dd02b933ae399dc,270,MASK_SENTINEL,T0_OFF,false,primary
af83c6fe0feab4f67dd02b933ae399dc,270,MASK_SENTINEL,T1_SILENT_CHECK,true,primary
af83c6fe0feab4f67dd02b933ae399dc,270,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,false,primary
af83c6fe0feab4f67dd02b933ae399dc,270,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,true,primary
65fa4f6a5876670269ae842ee6f1f3a2,121,BASE,T0_OFF,true,primary
65fa4f6a5876670269ae842ee6f1f3a2,121,BASE,T1_SILENT_CHECK,true,primary
65fa4f6a5876670269ae842ee6f1f3a2,121,MASK_SENTINEL,T0_OFF,true,primary
65fa4f6a5876670269ae842ee6f1f3a2,121,MASK_SENTINEL,T1_SILENT_CHECK,true,primary
65fa4f6a5876670269ae842ee6f1f3a2,121,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,true,primary
65fa4f6a5876670269ae842ee6f1f3a2,121,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,true,primary
65fa4f6a5876670269ae842ee6f1f3a2,121,BASE,T0_OFF,true,integrity_duplicate
65fa4f6a5876670269ae842ee6f1f3a2,121,BASE,T1_SILENT_CHECK,true,integrity_duplicate
65fa4f6a5876670269ae842ee6f1f3a2,121,MASK_SENTINEL,T0_OFF,true,integrity_duplicate
65fa4f6a5876670269ae842ee6f1f3a2,121,MASK_SENTINEL,T1_SILENT_CHECK,true,integrity_duplicate
65fa4f6a5876670269ae842ee6f1f3a2,121,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,true,integrity_duplicate
65fa4f6a5876670269ae842ee6f1f3a2,121,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,true,integrity_duplicate
c8e8d900351f203187be4f531811c976,216,BASE,T0_OFF,true,primary
c8e8d900351f203187be4f531811c976,216,BASE,T1_SILENT_CHECK,true,primary
c8e8d900351f203187be4f531811c976,216,MASK_SENTINEL,T0_OFF,true,primary
c8e8d900351f203187be4f531811c976,216,MASK_SENTINEL,T1_SILENT_CHECK,true,primary
c8e8d900351f203187be4f531811c976,216,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,true,primary
c8e8d900351f203187be4f531811c976,216,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,true,primary
ca0456f6f56860885d1c4a7210b3f4c3,87,BASE,T0_OFF,true,primary
ca0456f6f56860885d1c4a7210b3f4c3,87,BASE,T1_SILENT_CHECK,true,primary
ca0456f6f56860885d1c4a7210b3f4c3,87,MASK_SENTINEL,T0_OFF,false,primary
ca0456f6f56860885d1c4a7210b3f4c3,87,MASK_SENTINEL,T1_SILENT_CHECK,false,primary
ca0456f6f56860885d1c4a7210b3f4c3,87,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,true,primary
ca0456f6f56860885d1c4a7210b3f4c3,87,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,true,primary
2ee1d6d936e58d3062e55f9efe55227e,59,BASE,T0_OFF,true,primary
2ee1d6d936e58d3062e55f9efe55227e,59,BASE,T1_SILENT_CHECK,false,primary
2ee1d6d936e58d3062e55f9efe55227e,59,MASK_SENTINEL,T0_OFF,true,primary
2ee1d6d936e58d3062e55f9efe55227e,59,MASK_SENTINEL,T1_SILENT_CHECK,false,primary
2ee1d6d936e58d3062e55f9efe55227e,59,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,true,primary
2ee1d6d936e58d3062e55f9efe55227e,59,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,false,primary
f71a80f7c83249e787b956ab69668e75,258,BASE,T0_OFF,true,primary
f71a80f7c83249e787b956ab69668e75,258,BASE,T1_SILENT_CHECK,true,primary
f71a80f7c83249e787b956ab69668e75,258,MASK_SENTINEL,T0_OFF,true,primary
f71a80f7c83249e787b956ab69668e75,258,MASK_SENTINEL,T1_SILENT_CHECK,true,primary
f71a80f7c83249e787b956ab69668e75,258,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,true,primary
f71a80f7c83249e787b956ab69668e75,258,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,true,primary
c9ac1ae6198eb5f50dd146e568a11cfe,261,BASE,T0_OFF,false,primary
c9ac1ae6198eb5f50dd146e568a11cfe,261,BASE,T1_SILENT_CHECK,false,primary
c9ac1ae6198eb5f50dd146e568a11cfe,261,MASK_SENTINEL,T0_OFF,false,primary
c9ac1ae6198eb5f50dd146e568a11cfe,261,MASK_SENTINEL,T1_SILENT_CHECK,false,primary
c9ac1ae6198eb5f50dd146e568a11cfe,261,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,false,primary
c9ac1ae6198eb5f50dd146e568a11cfe,261,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,false,primary
c9ac1ae6198eb5f50dd146e568a11cfe,261,BASE,T0_OFF,false,integrity_duplicate
c9ac1ae6198eb5f50dd146e568a11cfe,261,BASE,T1_SILENT_CHECK,false,integrity_duplicate
c9ac1ae6198eb5f50dd146e568a11cfe,261,MASK_SENTINEL,T0_OFF,false,integrity_duplicate
c9ac1ae6198eb5f50dd146e568a11cfe,261,MASK_SENTINEL,T1_SILENT_CHECK,false,integrity_duplicate
c9ac1ae6198eb5f50dd146e568a11cfe,261,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,false,integrity_duplicate
c9ac1ae6198eb5f50dd146e568a11cfe,261,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,false,integrity_duplicate
f03c8ed30d6a79454090f1af18fb400c,286,BASE,T0_OFF,false,primary
f03c8ed30d6a79454090f1af18fb400c,286,BASE,T1_SILENT_CHECK,false,primary
f03c8ed30d6a79454090f1af18fb400c,286,MASK_SENTINEL,T0_OFF,false,primary
f03c8ed30d6a79454090f1af18fb400c,286,MASK_SENTINEL,T1_SILENT_CHECK,false,primary
f03c8ed30d6a79454090f1af18fb400c,286,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,false,primary
f03c8ed30d6a79454090f1af18fb400c,286,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,false,primary
c9507c83b176391fe0571aa46681c0a8,229,BASE,T0_OFF,true,primary
c9507c83b176391fe0571aa46681c0a8,229,BASE,T1_SILENT_CHECK,false,primary
c9507c83b176391fe0571aa46681c0a8,229,MASK_SENTINEL,T0_OFF,true,primary
c9507c83b176391fe0571aa46681c0a8,229,MASK_SENTINEL,T1_SILENT_CHECK,false,primary
c9507c83b176391fe0571aa46681c0a8,229,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,true,primary
c9507c83b176391fe0571aa46681c0a8,229,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,false,primary
75e4e67bc1bf454ece60b0fc92f82b3e,263,BASE,T0_OFF,true,primary
75e4e67bc1bf454ece60b0fc92f82b3e,263,BASE,T1_SILENT_CHECK,true,primary
75e4e67bc1bf454ece60b0fc92f82b3e,263,MASK_SENTINEL,T0_OFF,false,primary
75e4e67bc1bf454ece60b0fc92f82b3e,263,MASK_SENTINEL,T1_SILENT_CHECK,true,primary
75e4e67bc1bf454ece60b0fc92f82b3e,263,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,false,primary
75e4e67bc1bf454ece60b0fc92f82b3e,263,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,true,primary
c5c8c5377167a238c1212c146398f4d7,240,BASE,T0_OFF,false,primary
c5c8c5377167a238c1212c146398f4d7,240,BASE,T1_SILENT_CHECK,false,primary
c5c8c5377167a238c1212c146398f4d7,240,MASK_SENTINEL,T0_OFF,false,primary
c5c8c5377167a238c1212c146398f4d7,240,MASK_SENTINEL,T1_SILENT_CHECK,false,primary
c5c8c5377167a238c1212c146398f4d7,240,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,false,primary
c5c8c5377167a238c1212c146398f4d7,240,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,false,primary
4d0f7ea4e5991173050b57872c98724a,90,BASE,T0_OFF,true,primary
4d0f7ea4e5991173050b57872c98724a,90,BASE,T1_SILENT_CHECK,true,primary
4d0f7ea4e5991173050b57872c98724a,90,MASK_SENTINEL,T0_OFF,true,primary
4d0f7ea4e5991173050b57872c98724a,90,MASK_SENTINEL,T1_SILENT_CHECK,true,primary
4d0f7ea4e5991173050b57872c98724a,90,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,true,primary
4d0f7ea4e5991173050b57872c98724a,90,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,true,primary
